regular,midgrade,premium,diesel,last_update,reg_price_age,mid_price_age,pre_price_age,des_price_age,location_id
2.68,2.88,3.12,2.62,2017-04-30 07:23:38.396505,9.0,9.0,9.0,9.0,1227
2.37,0.0,2.72,0.0,2017-04-30 07:55:18.406958,1.0,0.0,1.0,0.0,1174
2.57,2.69,2.79,0.0,2017-04-30 10:00:28.800547,1.0,1.0,1.0,0.0,1151
2.57,2.57,2.59,2.69,2017-04-30 11:00:10.695805,0.0,0.0,0.0,0.0,1128
2.75,2.95,3.15,2.74,2017-04-30 09:55:14.429641,1.0,1.0,1.0,1.0,1229
2.57,2.71,2.75,2.69,2017-04-30 11:05:29.124797,0.0,0.0,0.0,0.0,1225
2.59,2.65,2.69,0.0,2017-04-30 12:02:23.963609,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-04-30 12:02:48.513044,1.0,1.0,1.0,0.0,1129
2.57,2.69,2.79,0.0,2017-04-30 14:53:31.199235,3.0,3.0,3.0,0.0,1151
2.75,0.0,3.01,0.0,2017-04-30 16:03:18.644847,17.0,0.0,0.0,0.0,1184
2.57,2.77,2.87,0.0,2017-04-30 16:57:14.195408,5.0,5.0,5.0,0.0,1129
2.75,0.0,3.01,0.0,2017-04-30 10:50:59.455439,12.0,0.0,0.0,0.0,1184
2.61,2.81,2.91,0.0,2017-04-30 10:53:41.222610,0.0,0.0,0.0,0.0,1228
2.57,2.71,2.75,2.69,2017-04-30 16:00:18.186497,0.0,0.0,0.0,0.0,1225
2.68,2.88,3.12,2.62,2017-04-30 11:57:34.329981,14.0,14.0,14.0,14.0,1227
2.37,0.0,2.72,0.0,2017-04-30 13:00:07.456964,1.0,0.0,1.0,0.0,1174
2.37,0.0,2.72,0.0,2017-04-30 12:02:20.901359,1.0,0.0,1.0,0.0,1198
2.57,2.57,2.69,2.69,2017-04-30 20:59:01.244760,0.0,0.0,0.0,0.0,1128
2.61,2.81,2.91,0.0,2017-04-30 15:53:02.638966,0.0,0.0,0.0,0.0,1228
2.59,2.65,2.69,0.0,2017-04-30 16:46:14.814782,0.0,0.0,0.0,0.0,1101
2.37,0.0,2.72,0.0,2017-04-30 17:53:51.604903,2.0,0.0,5.0,0.0,1174
2.57,2.69,2.79,0.0,2017-04-30 19:49:53.293328,8.0,8.0,8.0,0.0,1151
2.75,2.95,3.15,2.74,2017-04-30 19:53:33.245985,11.0,11.0,11.0,11.0,1229
2.75,2.95,3.15,2.74,2017-04-30 15:02:21.571338,6.0,6.0,6.0,6.0,1229
2.57,2.57,2.69,2.69,2017-04-30 16:06:52.768655,0.0,0.0,0.0,0.0,1128
2.37,0.0,2.72,0.0,2017-04-30 17:02:02.047409,1.0,0.0,1.0,0.0,1198
2.75,0.0,3.01,0.0,2017-04-30 21:03:50.859829,22.0,0.0,2.0,0.0,1184
2.57,2.71,2.75,2.69,2017-04-30 21:05:43.776608,0.0,0.0,1.0,0.0,1225
2.59,2.65,2.69,0.0,2017-04-30 21:49:09.538930,0.0,0.0,0.0,0.0,1101
2.37,0.0,2.72,0.0,2017-04-30 21:52:59.300688,3.0,0.0,3.0,0.0,1198
2.68,2.88,3.12,2.62,2017-04-30 16:54:47.723338,5.0,5.0,5.0,5.0,1227
2.61,2.81,2.91,0.0,2017-04-30 20:58:17.102852,0.0,0.0,0.0,0.0,1228
2.57,2.77,2.87,0.0,2017-04-30 21:59:36.169356,10.0,10.0,10.0,0.0,1129
2.68,2.88,3.12,2.62,2017-04-30 22:01:43.950739,10.0,10.0,10.0,10.0,1227
2.57,2.57,2.69,2.69,2017-05-01 01:36:44.886374,0.0,0.0,0.0,0.0,1128
2.57,2.69,2.79,0.0,2017-05-01 01:37:50.467376,14.0,14.0,14.0,0.0,1151
2.75,2.95,3.15,2.74,2017-05-01 02:47:35.888618,18.0,18.0,18.0,18.0,1229
2.37,0.0,2.72,0.0,2017-05-01 02:00:57.559140,5.0,0.0,5.0,0.0,1174
2.57,2.71,2.75,2.69,2017-05-01 02:03:44.312006,0.0,0.0,0.0,0.0,1225
2.57,2.77,2.87,0.0,2017-05-01 03:16:59.324808,15.0,15.0,15.0,0.0,1129
2.57,2.69,2.79,0.0,2017-05-01 06:52:38.724372,19.0,19.0,19.0,0.0,1151
2.68,2.88,3.12,2.62,2017-05-01 02:43:50.420594,14.0,14.0,14.0,14.0,1227
2.61,2.81,2.91,0.0,2017-05-01 02:44:26.183640,0.0,0.0,0.0,0.0,1228
2.37,0.0,2.72,0.0,2017-05-01 02:50:33.866353,1.0,0.0,1.0,0.0,1198
2.75,0.0,3.01,0.0,2017-05-01 03:02:10.493428,0.0,0.0,8.0,0.0,1184
2.59,2.65,2.69,0.0,2017-05-01 03:21:43.577183,0.0,0.0,0.0,0.0,1101
2.61,2.81,2.91,0.0,2017-05-01 12:38:19.855070,0.0,0.0,0.0,0.0,1228
2.75,0.0,3.01,0.0,2017-05-01 08:00:19.976825,0.0,0.0,13.0,0.0,1184
2.57,2.57,2.69,2.69,2017-05-01 06:47:34.367943,0.0,0.0,0.0,0.0,1128
2.37,0.0,2.72,0.0,2017-05-01 06:48:01.524066,10.0,0.0,10.0,0.0,1174
2.37,0.0,2.72,0.0,2017-05-01 07:51:34.018853,1.0,0.0,1.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-01 06:44:06.823460,0.0,0.0,0.0,0.0,1225
2.59,2.65,2.69,0.0,2017-05-01 08:11:15.876111,0.0,0.0,0.0,0.0,1101
2.57,2.69,2.79,0.0,2017-05-01 11:49:00.559326,1.0,1.0,1.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-01 11:49:27.779751,1.0,0.0,1.0,0.0,1174
2.59,2.65,2.69,0.0,2017-05-01 13:05:28.999418,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-01 07:41:51.333621,20.0,20.0,20.0,0.0,1129
2.61,2.81,2.91,0.0,2017-05-01 07:45:09.354334,0.0,0.0,0.0,0.0,1228
2.37,0.0,2.72,0.0,2017-05-01 12:56:53.287282,3.0,0.0,5.0,0.0,1198
2.68,2.88,3.12,2.62,2017-05-01 08:22:56.909736,1.0,1.0,1.0,1.0,1227
2.57,2.71,2.75,2.69,2017-05-01 11:53:20.627181,0.0,0.0,0.0,0.0,1225
2.75,0.0,3.01,0.0,2017-05-01 12:58:30.708739,0.0,0.0,18.0,0.0,1184
2.75,2.95,3.15,2.74,2017-05-01 08:46:31.842346,3.0,3.0,3.0,3.0,1229
2.57,2.57,2.69,2.69,2017-05-01 11:38:55.291888,1.0,0.0,8.0,0.0,1128
2.57,2.77,2.87,0.0,2017-05-01 13:16:07.746841,0.0,0.0,0.0,0.0,1129
2.36,0.0,2.7,0.0,2017-05-01 16:41:36.727405,1.0,0.0,1.0,0.0,1174
2.68,2.88,3.12,2.62,2017-05-01 13:01:40.119938,6.0,6.0,6.0,6.0,1227
2.75,0.0,3.01,0.0,2017-05-01 17:45:32.096108,1.0,0.0,23.0,0.0,1184
2.68,2.88,3.12,2.62,2017-05-01 17:46:25.238581,1.0,11.0,11.0,11.0,1227
2.57,2.71,2.75,2.69,2017-05-01 16:55:22.912142,0.0,0.0,0.0,0.0,1225
2.75,2.95,3.15,2.74,2017-05-01 13:38:31.921253,7.0,7.0,7.0,7.0,1229
2.59,2.65,2.69,0.0,2017-05-01 17:54:26.579597,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-01 17:55:40.909581,1.0,2.0,2.0,0.0,1129
2.57,2.69,2.79,0.0,2017-05-01 16:46:19.194592,3.0,5.0,5.0,0.0,1151
2.75,2.95,3.15,2.74,2017-05-01 18:52:43.840305,1.0,1.0,1.0,1.0,1229
2.57,2.57,2.69,2.69,2017-05-01 16:49:37.433960,0.0,0.0,14.0,0.0,1128
2.61,2.81,2.91,0.0,2017-05-01 18:08:46.757790,0.0,0.0,0.0,0.0,1228
2.75,0.0,3.01,0.0,2017-05-01 22:49:02.581622,1.0,0.0,0.0,0.0,1184
2.36,0.0,2.7,0.0,2017-05-01 22:50:02.189408,5.0,0.0,5.0,0.0,1198
2.36,0.0,2.7,0.0,2017-05-01 18:11:57.316741,1.0,0.0,1.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-01 21:51:33.343849,0.0,0.0,0.0,0.0,1225
2.57,2.57,2.69,2.69,2017-05-01 21:52:34.002075,0.0,0.0,19.0,0.0,1128
2.36,0.0,2.7,0.0,2017-05-01 21:53:51.648886,4.0,0.0,4.0,0.0,1174
2.57,2.69,2.79,0.0,2017-05-01 21:43:16.198172,8.0,10.0,10.0,0.0,1151
2.59,2.65,2.69,0.0,2017-05-01 22:40:30.479897,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-01 22:42:42.459435,1.0,1.0,1.0,0.0,1129
2.61,2.81,2.91,0.0,2017-05-01 22:44:18.360871,0.0,0.0,0.0,0.0,1228
2.68,2.88,3.12,2.62,2017-05-01 23:10:11.392186,6.0,16.0,16.0,16.0,1227
2.36,0.0,2.7,0.0,2017-05-02 02:38:12.656334,2.0,0.0,2.0,0.0,1174
2.57,2.57,2.69,2.69,2017-05-02 02:33:43.233812,0.0,0.0,23.0,0.0,1128
2.75,2.95,3.15,2.74,2017-05-02 02:35:21.505145,9.0,9.0,9.0,9.0,1229
2.68,2.88,3.12,2.62,2017-05-02 03:50:35.999975,11.0,21.0,21.0,21.0,1227
2.57,2.69,2.79,0.0,2017-05-02 03:02:22.406460,14.0,15.0,15.0,0.0,1151
2.75,0.0,3.01,0.0,2017-05-02 03:23:28.424612,6.0,0.0,0.0,0.0,1184
2.59,2.65,2.69,0.0,2017-05-02 03:26:22.271612,0.0,0.0,0.0,0.0,1101
2.57,2.57,2.69,2.69,2017-05-02 07:37:33.723021,0.0,1.0,0.0,0.0,1128
2.75,2.95,3.15,2.74,2017-05-02 07:41:17.456975,1.0,1.0,1.0,1.0,1229
2.59,2.65,2.69,0.0,2017-05-02 08:30:46.433577,0.0,0.0,0.0,0.0,1101
2.57,2.71,2.75,2.69,2017-05-02 04:04:53.797158,0.0,0.0,0.0,0.0,1225
2.57,2.77,2.87,0.0,2017-05-02 08:50:12.095785,1.0,1.0,1.0,0.0,1129
2.75,0.0,3.01,0.0,2017-05-02 08:53:11.758992,1.0,0.0,1.0,0.0,1184
2.57,2.77,2.87,0.0,2017-05-02 03:43:59.603783,6.0,6.0,6.0,0.0,1129
2.61,2.81,2.91,0.0,2017-05-02 03:45:07.999803,0.0,0.0,0.0,0.0,1228
2.36,0.0,2.7,0.0,2017-05-02 03:54:04.354561,1.0,0.0,1.0,0.0,1198
2.36,0.0,2.7,0.0,2017-05-02 08:35:06.791015,5.0,0.0,5.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-02 08:37:12.259044,0.0,0.0,0.0,0.0,1225
2.57,2.69,2.79,0.0,2017-05-02 07:33:10.381214,2.0,2.0,2.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-02 07:34:18.411876,4.0,0.0,4.0,0.0,1174
2.68,2.88,3.12,2.62,2017-05-02 14:26:40.856655,8.0,8.0,8.0,8.0,1227
2.57,2.57,2.69,2.69,2017-05-02 12:33:16.815055,0.0,7.0,0.0,0.0,1128
2.57,2.69,2.79,0.0,2017-05-02 12:34:29.204334,4.0,7.0,7.0,0.0,1151
2.75,2.95,3.15,2.74,2017-05-02 12:36:08.217400,4.0,4.0,4.0,4.0,1229
2.61,2.81,2.91,0.0,2017-05-02 09:08:34.023998,0.0,0.0,0.0,0.0,1228
2.68,2.88,3.12,2.62,2017-05-02 09:26:01.650973,3.0,3.0,3.0,3.0,1227
2.75,2.88,3.01,0.0,2017-05-02 18:48:19.269609,1.0,4.0,1.0,0.0,1184
2.36,0.0,2.7,0.0,2017-05-02 12:23:42.879023,1.0,0.0,1.0,0.0,1174
2.36,0.0,2.7,0.0,2017-05-02 13:53:12.085519,1.0,0.0,4.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-02 13:54:03.977344,0.0,0.0,0.0,0.0,1225
2.59,2.65,2.69,0.0,2017-05-02 13:40:44.405968,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-02 13:41:19.795912,3.0,3.0,3.0,0.0,1129
2.75,2.88,3.01,0.0,2017-05-02 13:38:01.366120,6.0,1.0,6.0,0.0,1184
2.61,2.81,2.91,0.0,2017-05-02 13:39:31.705786,0.0,0.0,0.0,0.0,1228
2.59,2.65,2.69,0.0,2017-05-02 18:35:23.346586,0.0,0.0,0.0,0.0,1101
2.57,2.71,2.75,2.69,2017-05-02 18:39:37.957202,0.0,0.0,0.0,0.0,1225
2.57,2.57,2.69,2.69,2017-05-02 17:34:43.357031,0.0,12.0,0.0,0.0,1128
2.57,2.69,2.79,0.0,2017-05-02 17:35:46.756060,9.0,12.0,12.0,0.0,1151
2.57,2.77,2.87,0.0,2017-05-02 18:28:26.716823,2.0,2.0,2.0,0.0,1129
2.36,0.0,2.7,0.0,2017-05-02 18:51:28.975721,1.0,0.0,9.0,0.0,1198
2.75,2.95,3.15,2.74,2017-05-02 17:39:19.660215,10.0,10.0,10.0,10.0,1229
2.36,0.0,2.7,0.0,2017-05-02 17:32:55.312419,1.0,0.0,1.0,0.0,1174
2.57,2.57,2.69,2.69,2017-05-02 22:38:03.944586,12.0,17.0,0.0,0.0,1128
2.57,2.69,2.79,0.0,2017-05-02 22:38:54.831057,3.0,3.0,3.0,0.0,1151
2.68,2.88,3.12,2.62,2017-05-02 19:41:33.523759,13.0,13.0,13.0,13.0,1227
2.61,2.81,2.91,0.0,2017-05-02 19:41:59.112558,0.0,0.0,0.0,0.0,1228
2.36,0.0,2.7,0.0,2017-05-02 22:31:52.181791,3.0,0.0,3.0,0.0,1174
2.59,2.65,2.69,0.0,2017-05-02 23:39:04.347778,0.0,0.0,0.0,0.0,1101
2.75,2.95,3.15,2.74,2017-05-02 22:34:00.583099,14.0,14.0,14.0,14.0,1229
2.75,2.88,3.01,0.0,2017-05-02 23:30:51.035403,4.0,9.0,1.0,0.0,1184
2.57,2.77,2.87,0.0,2017-05-02 23:38:28.805158,1.0,1.0,1.0,0.0,1129
2.57,2.71,2.75,2.69,2017-05-02 23:41:49.598207,0.0,0.0,0.0,0.0,1225
2.36,0.0,2.7,0.0,2017-05-03 01:03:24.401219,5.0,0.0,5.0,0.0,1198
2.61,2.81,2.91,0.0,2017-05-03 02:01:16.065028,0.0,0.0,0.0,0.0,1228
2.68,2.88,3.12,2.62,2017-05-03 02:08:44.005425,3.0,20.0,20.0,20.0,1227
2.57,2.69,2.79,0.0,2017-05-03 04:00:46.914086,8.0,8.0,8.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-03 04:01:31.563525,8.0,0.0,8.0,0.0,1174
2.57,2.71,2.75,2.69,2017-05-03 04:02:01.726474,0.0,0.0,0.0,0.0,1225
2.57,2.75,0.0,2.69,2017-05-03 04:34:39.284103,18.0,23.0,0.0,0.0,1128
2.57,2.77,2.87,0.0,2017-05-03 04:16:30.665177,6.0,6.0,6.0,0.0,1129
2.61,2.81,2.91,0.0,2017-05-03 07:01:26.036086,0.0,0.0,0.0,0.0,1228
2.75,2.88,3.01,0.0,2017-05-03 04:20:46.212207,5.0,14.0,6.0,0.0,1184
2.68,2.88,3.12,2.62,2017-05-03 07:02:01.872878,1.0,1.0,1.0,1.0,1227
2.59,2.65,2.69,0.0,2017-05-03 04:23:34.360758,0.0,0.0,0.0,0.0,1101
2.59,2.65,2.69,0.0,2017-05-03 08:56:17.317750,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-03 08:58:07.210428,1.0,1.0,1.0,0.0,1129
2.57,2.71,2.75,2.69,2017-05-03 09:01:18.975780,0.0,0.0,0.0,0.0,1225
2.75,2.95,3.15,2.74,2017-05-03 04:36:42.061231,21.0,21.0,21.0,21.0,1229
2.36,0.0,2.7,0.0,2017-05-03 11:03:17.836424,1.0,0.0,1.0,0.0,1198
2.36,0.0,2.7,0.0,2017-05-03 06:03:29.912767,3.0,0.0,3.0,0.0,1198
2.36,0.0,2.7,0.0,2017-05-03 09:15:28.679494,1.0,0.0,2.0,0.0,1174
2.75,2.88,3.01,0.0,2017-05-03 09:15:57.824405,10.0,19.0,11.0,0.0,1184
2.75,2.95,3.15,2.74,2017-05-03 09:36:42.970798,0.0,0.0,0.0,0.0,1229
2.57,2.69,2.79,0.0,2017-05-03 09:39:47.371389,1.0,1.0,1.0,0.0,1151
2.75,2.88,3.01,0.0,2017-05-03 14:02:49.185679,3.0,23.0,16.0,0.0,1184
2.75,2.95,3.15,2.74,2017-05-03 14:04:12.916756,1.0,1.0,1.0,1.0,1229
2.57,2.75,0.0,2.69,2017-05-03 09:30:30.574167,0.0,0.0,0.0,0.0,1128
2.61,2.81,2.91,0.0,2017-05-03 12:03:18.892476,0.0,0.0,0.0,0.0,1228
2.57,2.77,2.87,0.0,2017-05-03 14:07:24.410410,7.0,7.0,7.0,0.0,1129
2.68,2.88,3.12,2.62,2017-05-03 12:03:23.458127,5.0,5.0,5.0,5.0,1227
2.59,2.65,2.69,0.0,2017-05-03 14:28:12.093261,0.0,0.0,0.0,0.0,1101
2.57,2.69,2.79,0.0,2017-05-03 14:31:17.101909,1.0,1.0,1.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-03 14:32:21.965559,1.0,0.0,1.0,0.0,1174
2.57,2.75,0.0,2.69,2017-05-03 14:51:00.631861,0.0,0.0,0.0,0.0,1128
2.57,2.71,2.75,2.69,2017-05-03 14:18:05.143664,0.0,0.0,0.0,0.0,1225
2.36,0.0,2.7,0.0,2017-05-03 16:02:20.295746,2.0,0.0,2.0,0.0,1198
2.36,0.0,2.7,0.0,2017-05-03 19:13:51.142389,4.0,0.0,4.0,0.0,1174
2.57,2.71,2.75,2.69,2017-05-03 19:14:53.791229,0.0,0.0,0.0,0.0,1225
2.61,2.81,2.91,0.0,2017-05-03 22:01:55.874084,0.0,0.0,0.0,0.0,1228
2.36,0.0,2.7,0.0,2017-05-04 00:06:11.780137,4.0,0.0,4.0,0.0,1174
2.68,2.88,3.12,2.62,2017-05-03 16:59:03.741935,3.0,3.0,3.0,3.0,1227
2.61,2.81,2.91,0.0,2017-05-03 16:59:26.901670,0.0,0.0,0.0,0.0,1228
2.75,2.95,3.15,2.74,2017-05-03 19:09:27.056261,6.0,6.0,6.0,6.0,1229
2.59,2.65,2.69,0.0,2017-05-03 18:54:43.070585,0.0,0.0,0.0,0.0,1101
2.57,2.69,2.79,0.0,2017-05-03 18:56:06.995203,6.0,6.0,6.0,0.0,1151
2.75,2.88,3.01,0.0,2017-05-03 18:57:22.618486,1.0,0.0,21.0,0.0,1184
2.57,2.77,2.87,0.0,2017-05-03 19:14:12.676972,2.0,2.0,2.0,0.0,1129
2.57,2.75,0.0,2.69,2017-05-03 20:00:19.552542,0.0,4.0,0.0,0.0,1128
2.68,2.88,3.12,2.62,2017-05-03 22:02:55.938661,8.0,8.0,8.0,8.0,1227
2.36,0.0,2.7,0.0,2017-05-03 21:01:55.023101,1.0,0.0,1.0,0.0,1198
2.59,2.65,2.69,0.0,2017-05-03 23:57:30.583063,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-03 23:58:49.913069,7.0,7.0,7.0,0.0,1129
2.75,2.88,3.01,0.0,2017-05-04 00:00:03.563076,1.0,3.0,0.0,0.0,1184
2.57,2.69,2.79,0.0,2017-05-04 00:26:00.473435,2.0,2.0,2.0,0.0,1151
2.57,2.71,2.75,2.69,2017-05-04 00:26:55.497345,0.0,0.0,0.0,0.0,1225
2.75,2.95,3.15,2.74,2017-05-04 00:27:27.632569,11.0,11.0,11.0,11.0,1229
2.68,2.88,3.12,2.62,2017-05-04 02:41:48.751127,4.0,13.0,13.0,13.0,1227
2.36,0.0,2.7,0.0,2017-05-04 04:38:49.089021,1.0,0.0,1.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-04 05:16:27.838831,0.0,0.0,0.0,0.0,1225
2.61,2.81,2.91,0.0,2017-05-04 02:31:15.013912,0.0,0.0,0.0,0.0,1228
2.36,0.0,2.7,0.0,2017-05-04 04:15:17.106205,8.0,0.0,8.0,0.0,1174
2.57,2.75,0.0,2.69,2017-05-04 04:19:58.119368,0.0,7.0,0.0,0.0,1128
2.75,2.88,3.01,0.0,2017-05-04 09:32:27.358950,11.0,12.0,0.0,0.0,1184
2.68,2.88,3.12,2.62,2017-05-04 07:19:21.807591,1.0,1.0,1.0,1.0,1227
2.61,2.81,2.91,0.0,2017-05-04 07:19:47.379203,0.0,0.0,0.0,0.0,1228
2.59,2.65,2.69,0.0,2017-05-04 04:30:00.817754,0.0,0.0,0.0,0.0,1101
2.75,2.88,3.01,0.0,2017-05-04 04:32:10.506844,6.0,7.0,0.0,0.0,1184
2.57,2.77,2.87,0.0,2017-05-04 04:44:00.963746,12.0,12.0,12.0,0.0,1129
2.57,2.69,2.79,0.0,2017-05-04 05:30:01.921658,7.0,7.0,7.0,0.0,1151
2.57,2.75,0.0,2.69,2017-05-04 09:45:43.050366,0.0,5.0,0.0,0.0,1128
2.75,2.95,3.15,2.74,2017-05-04 05:20:31.706668,16.0,16.0,16.0,16.0,1229
2.59,2.65,2.69,0.0,2017-05-04 09:22:13.474824,0.0,0.0,0.0,0.0,1101
2.57,2.75,0.0,2.69,2017-05-04 14:14:04.086689,0.0,9.0,0.0,0.0,1128
2.36,0.0,2.7,0.0,2017-05-04 09:52:02.259181,1.0,0.0,3.0,0.0,1174
2.36,0.0,2.7,0.0,2017-05-04 09:52:27.083044,7.0,0.0,7.0,0.0,1198
2.57,2.69,2.79,0.0,2017-05-04 10:33:16.067130,3.0,3.0,3.0,0.0,1151
2.75,2.88,3.01,0.0,2017-05-04 14:18:17.479036,1.0,17.0,0.0,0.0,1184
2.57,2.77,2.87,0.0,2017-05-04 09:41:27.072367,1.0,1.0,1.0,0.0,1129
2.36,0.0,2.7,0.0,2017-05-04 14:49:50.279460,1.0,0.0,1.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-04 10:23:03.370748,0.0,0.0,0.0,0.0,1225
2.75,2.95,3.15,2.74,2017-05-04 10:23:24.951674,21.0,21.0,21.0,21.0,1229
2.36,0.0,2.7,0.0,2017-05-04 14:33:22.924987,1.0,0.0,1.0,0.0,1174
2.59,2.65,2.69,0.0,2017-05-04 19:35:14.328257,0.0,0.0,0.0,0.0,1101
2.36,0.0,2.7,0.0,2017-05-04 19:36:23.319186,1.0,0.0,1.0,0.0,1174
2.59,2.65,2.69,0.0,2017-05-04 14:29:23.205604,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-04 14:30:36.223831,4.0,4.0,4.0,0.0,1129
2.68,2.88,3.12,2.62,2017-05-04 17:18:08.253284,1.0,1.0,1.0,1.0,1227
2.61,2.81,2.91,0.0,2017-05-04 17:18:17.807043,0.0,0.0,0.0,0.0,1228
2.68,2.88,3.12,2.62,2017-05-04 12:23:12.121681,6.0,6.0,6.0,6.0,1227
2.61,2.81,2.91,0.0,2017-05-04 12:23:48.995466,0.0,0.0,0.0,0.0,1228
2.57,2.71,2.75,2.69,2017-05-04 15:21:41.683656,0.0,0.0,0.0,0.0,1225
2.75,2.88,3.01,0.0,2017-05-04 19:27:45.863545,1.0,22.0,0.0,0.0,1184
2.57,2.69,2.79,0.0,2017-05-04 15:14:03.693744,3.0,3.0,3.0,0.0,1151
2.75,2.95,3.15,2.74,2017-05-04 15:15:13.955108,0.0,0.0,0.0,0.0,1229
2.36,0.0,2.7,0.0,2017-05-04 19:15:22.974180,1.0,0.0,1.0,0.0,1198
2.57,2.75,0.0,2.69,2017-05-04 20:25:04.072896,0.0,4.0,0.0,0.0,1128
2.57,2.77,2.87,0.0,2017-05-04 20:44:24.871256,4.0,4.0,4.0,0.0,1129
2.57,2.69,2.79,0.0,2017-05-04 20:21:19.757412,4.0,4.0,4.0,0.0,1151
2.75,2.95,3.15,2.74,2017-05-04 20:22:12.848850,1.0,1.0,1.0,1.0,1229
2.68,2.88,3.12,2.62,2017-05-04 22:19:40.382404,6.0,6.0,6.0,5.0,1227
2.61,2.81,2.91,0.0,2017-05-04 22:20:08.141455,0.0,0.0,0.0,0.0,1228
2.57,2.71,2.75,2.69,2017-05-04 20:33:49.283064,0.0,0.0,0.0,0.0,1225
2.59,2.65,2.69,0.0,2017-05-05 00:16:29.329634,0.0,0.0,0.0,0.0,1101
2.36,0.0,2.7,0.0,2017-05-05 00:19:13.996653,4.0,0.0,4.0,0.0,1198
2.75,2.95,3.15,2.74,2017-05-05 02:24:41.389180,6.0,6.0,6.0,6.0,1229
2.57,2.69,2.79,0.0,2017-05-05 03:17:50.452514,10.0,10.0,10.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-05 03:19:00.882878,1.0,0.0,1.0,0.0,1174
2.36,0.0,2.7,0.0,2017-05-05 05:10:31.221044,2.0,0.0,2.0,0.0,1198
2.57,2.75,0.0,2.69,2017-05-05 02:28:05.565288,0.0,3.0,0.0,0.0,1128
2.61,2.81,2.91,0.0,2017-05-05 02:59:03.412351,0.0,0.0,0.0,0.0,1228
2.68,2.88,3.12,2.62,2017-05-05 03:12:49.412641,11.0,11.0,11.0,10.0,1227
2.75,2.95,3.15,2.74,2017-05-05 06:51:35.687487,11.0,11.0,11.0,11.0,1229
2.59,2.65,2.69,0.0,2017-05-05 04:51:25.691607,0.0,0.0,0.0,0.0,1101
2.57,2.77,2.87,0.0,2017-05-05 03:20:32.934880,3.0,3.0,3.0,0.0,1129
2.75,2.88,0.0,0.0,2017-05-05 03:22:06.013724,4.0,0.0,0.0,0.0,1184
2.57,2.71,2.75,2.69,2017-05-05 08:55:23.646520,0.0,0.0,0.0,0.0,1225
2.57,2.71,2.75,2.69,2017-05-05 03:47:32.560941,0.0,0.0,0.0,0.0,1225
2.57,2.75,0.0,2.69,2017-05-05 06:54:34.157193,0.0,7.0,0.0,0.0,1128
2.57,2.77,2.87,0.0,2017-05-05 08:02:42.171706,1.0,1.0,1.0,0.0,1129
2.75,2.88,0.0,0.0,2017-05-05 08:04:16.391403,8.0,0.0,0.0,0.0,1184
2.59,2.65,2.69,0.0,2017-05-05 09:50:26.392805,0.0,0.0,0.0,0.0,1101
2.53,2.75,0.0,2.69,2017-05-05 16:53:08.476439,0.0,1.0,0.0,0.0,1128
2.57,2.69,2.79,0.0,2017-05-05 07:50:35.413957,15.0,15.0,15.0,0.0,1151
2.36,0.0,2.7,0.0,2017-05-05 07:51:34.595591,1.0,0.0,1.0,0.0,1174
2.68,2.88,3.12,2.62,2017-05-05 07:53:33.385908,1.0,1.0,1.0,1.0,1227
2.61,2.81,2.91,0.0,2017-05-05 07:53:50.943204,0.0,0.0,0.0,0.0,1228
2.53,2.75,0.0,2.69,2017-05-05 11:59:22.089292,0.0,4.0,0.0,0.0,1128
2.36,0.0,2.7,0.0,2017-05-05 10:01:22.126981,1.0,0.0,7.0,0.0,1198
2.57,2.71,2.75,2.69,2017-05-05 13:49:33.314713,0.0,0.0,0.0,0.0,1225
2.68,2.88,3.12,2.62,2017-05-05 13:05:22.654658,6.0,6.0,6.0,6.0,1227
2.61,2.81,2.91,0.0,2017-05-05 13:05:41.719472,0.0,0.0,0.0,0.0,1228
2.75,2.95,3.15,2.74,2017-05-05 12:06:48.695390,16.0,16.0,16.0,16.0,1229
2.57,2.69,2.79,0.0,2017-05-05 13:06:15.520855,20.0,20.0,20.0,0.0,1151
2.57,2.77,2.87,0.0,2017-05-05 12:51:43.629381,4.0,4.0,4.0,0.0,1129
2.36,0.0,2.7,0.0,2017-05-05 12:54:07.873324,1.0,0.0,1.0,0.0,1174
